"date","counts"
2019-06-06 13:00:01,7.69938940625674
2019-06-06 14:00:01,7.55590509361135
2019-06-06 15:00:01,7.63916117165917
2019-06-06 16:00:01,7.63867982387611
2019-06-06 17:00:01,7.84893372636407
2019-06-06 18:00:01,7.89766815072691
2019-06-06 19:00:01,7.72973533138505
2019-06-06 20:00:01,7.55642796944025
2019-06-06 21:00:01,7.55642796944025
2019-06-06 22:00:01,7.09920174355309
2019-06-06 23:00:01,6.35610766069589
2019-06-07 00:00:01,6.15060276844628
2019-06-07 01:00:01,5.25749537202778
2019-06-07 02:00:01,5.29330482472449
2019-06-07 03:00:01,5.26269018890489
2019-06-07 04:00:01,5.30330490805908
2019-06-07 05:00:01,5.4553211153577
2019-06-07 06:00:01,5.5683445037611
2019-06-07 07:00:01,5.91079664404053
2019-06-07 08:00:01,6.73340189183736
2019-06-07 09:00:01,6.68586094706836
2019-06-07 10:00:01,6.8627579130514
2019-06-07 11:00:01,7.25629723969068
2019-06-07 12:00:01,7.72134861261795
2019-06-07 13:00:01,7.74543561027438
2019-06-07 14:00:01,7.55118686729615
2019-06-07 15:00:01,7.68616230349291
2019-06-07 16:00:01,7.81116338502528
2019-06-07 17:00:01,8.021256180144
2019-06-07 18:00:01,8.0532511535491
2019-06-07 19:00:01,7.8995244720322
2019-06-07 20:00:01,7.77904864492556
2019-06-07 21:00:01,7.92044650514261
2019-06-07 22:00:01,7.54009032014532
2019-06-07 23:00:01,7.3178761986265
2019-06-08 00:00:01,6.67456139181443
2019-06-08 01:00:01,6.11809719804135
2019-06-08 02:00:01,5.97635090929793
2019-06-08 03:00:01,5.50125821054473
2019-06-08 04:00:01,4.79579054559674
2019-06-08 05:00:01,4.49980967033027
2019-06-08 06:00:01,4.54329478227
2019-06-08 07:00:01,5.04342511691925
2019-06-08 08:00:01,5.65948221575962
2019-06-08 09:00:01,6.10031895202006
2019-06-08 10:00:01,6.69084227741856
2019-06-08 11:00:01,7.23201033166476
2019-06-08 12:00:01,7.59337419312129
2019-06-08 13:00:01,7.72973533138505
2019-06-08 14:00:01,7.80343505695217
2019-06-08 15:00:01,7.90544164906029
2019-06-08 16:00:01,7.83794891602528
2019-06-08 17:00:01,7.95120715647297
2019-06-08 18:00:01,8.01631789850341
2019-06-08 19:00:01,7.96901178110648
2019-06-08 20:00:01,7.9229859587112
2019-06-08 21:00:01,7.70526247486633
2019-06-08 22:00:01,7.46851327149634
2019-06-08 23:00:01,7.32778053842163
2019-06-09 00:00:01,6.87935580446044
2019-06-09 01:00:01,6.14203740558736
2019-06-09 02:00:01,5.8406416573734
2019-06-09 03:00:01,5.70044357339069
2019-06-09 04:00:01,4.91998092582813
2019-06-09 05:00:01,4.77912349311153
2019-06-09 06:00:01,4.34380542185368
2019-06-09 07:00:01,4.85203026391962
2019-06-09 08:00:01,5.56068163101553
2019-06-09 09:00:01,6.2363695902037
2019-06-09 10:00:01,6.68835471394676
2019-06-09 11:00:01,7.12044437239249
2019-06-09 12:00:01,7.62851762657506
2019-06-09 13:00:01,7.81762544305337
2019-06-09 14:00:01,7.77022320415879
2019-06-09 15:00:01,7.81116338502528
2019-06-09 16:00:01,7.69621263934641
2019-06-09 17:00:01,7.80628928926703
2019-06-09 18:00:01,7.87359778968554
2019-06-09 19:00:01,7.86633892304654
2019-06-09 20:00:01,7.74109909003537
2019-06-09 21:00:01,7.350516171834
2019-06-09 22:00:01,7.00033446027523
2019-06-09 23:00:01,6.61606518513282
2019-06-10 00:00:01,6.10702288774225
2019-06-10 01:00:01,5.82600010738045
2019-06-10 02:00:01,5.32787616878958
2019-06-10 03:00:01,5.57215403217776
2019-06-10 04:00:01,4.65396035015752
2019-06-10 05:00:01,4.33073334028633
2019-06-10 06:00:01,4.34380542185368
2019-06-10 07:00:01,5.15905529921453
2019-06-10 08:00:01,5.59098698051086
2019-06-10 09:00:01,6.09356977004514
2019-06-10 10:00:01,6.66057514983969
2019-06-10 11:00:01,7.1770187659099
2019-06-10 12:00:01,7.58882987830781
2019-06-10 13:00:01,7.78696700261487
2019-06-10 14:00:01,7.7367436824535
2019-06-10 15:00:01,7.83991936001258
2019-06-10 16:00:01,7.66199755890189
2019-06-10 17:00:01,7.76387128782022
2019-06-10 18:00:01,7.8995244720322
2019-06-10 19:00:01,7.67042852219069
2019-06-10 20:00:01,7.39510754656249
2019-06-10 21:00:01,7.08757370555797
2019-06-10 22:00:01,6.62007320653036
2019-06-10 23:00:01,6.03068526026126
2019-06-11 00:00:01,5.25227342804663
2019-06-11 01:00:01,4.77912349311153
2019-06-11 02:00:01,4.15888308335967
2019-06-11 03:00:01,3.78418963391826
2019-06-11 04:00:01,3.71357206670431
2019-06-11 05:00:01,3.89182029811063
2019-06-11 06:00:01,5.14749447681345
2019-06-11 07:00:01,5.76205138278018
2019-06-11 08:00:01,6.53087762772588
2019-06-11 09:00:01,6.41345895716736
2019-06-11 10:00:01,6.73933662735717
2019-06-11 11:00:01,7.12286665859908
2019-06-11 12:00:01,7.71199650704767
2019-06-11 13:00:01,7.66622192566273
2019-06-11 14:00:01,7.54433210805369
2019-06-11 15:00:01,7.54644627374602
2019-06-11 16:00:01,7.57814547241947
2019-06-11 17:00:01,7.82043951526218
2019-06-11 18:00:01,7.78862606562503
2019-06-11 19:00:01,7.67415292128168
2019-06-11 20:00:01,7.38770923908104
2019-06-11 21:00:01,7.20563517641036
2019-06-11 22:00:01,6.70196036600254
2019-06-11 23:00:01,6.07764224334903
2019-06-12 00:00:01,5.16478597392351
2019-06-12 01:00:01,4.66343909411207
2019-06-12 02:00:01,3.89182029811063
2019-06-12 03:00:01,4.15888308335967
2019-06-12 04:00:01,3.61091791264422
2019-06-12 05:00:01,4.64439089914137
2019-06-12 06:00:01,5.09375020080676
2019-06-12 07:00:01,5.66988092298052
2019-06-12 08:00:01,6.3456363608286
2019-06-12 09:00:01,6.53958595561767
2019-06-12 10:00:01,6.57786135772105
2019-06-12 11:00:01,6.99393297522319
2019-06-12 12:00:01,7.2902928824466
2019-06-12 13:00:01,7.48605261786314
2019-06-12 14:00:01,7.38212436573751
2019-06-12 15:00:01,7.43307534889858
2019-06-12 16:00:01,7.52725591937378
2019-06-12 17:00:01,7.73543335249969
2019-06-12 18:00:01,7.82484569102686
2019-06-12 19:00:01,7.65207074611648
2019-06-12 20:00:01,7.44190672805162
2019-06-12 21:00:01,7.11069612297883
2019-06-12 22:00:01,6.79122146272619
2019-06-12 23:00:01,6.04025471127741
2019-06-13 00:00:01,5.35658627467201
2019-06-13 01:00:01,4.76217393479776
2019-06-13 02:00:01,4.00733318523247
2019-06-13 03:00:01,3.76120011569356
2019-06-13 04:00:01,3.71357206670431
2019-06-13 05:00:01,4.39444915467244
2019-06-13 06:00:01,5.12396397940326
2019-06-13 07:00:01,5.78382518232974
2019-06-13 08:00:01,6.52795791762255
2019-06-13 09:00:01,6.4723462945009
2019-06-13 10:00:01,6.77764659363512
2019-06-13 11:00:01,7.18614430452233
2019-06-13 12:00:01,7.68017564043659
2019-06-13 13:00:01,7.6511201757027
2019-06-13 14:00:01,7.57967882309046
2019-06-13 15:00:01,7.6182510978767
